,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
y_sim[24],-0.8847266925932034,0.08703716155823524,2.5925494475420128,-6.179745118892485,-2.6180387532615983,-0.900846523488998,0.8404508902619843,4.093216570086399,887.2472418298837,1.0004822528762543
y_sim[25],-0.11051188911169221,0.0901448621468769,2.721101405722915,-5.862704596047266,-1.9394250527347816,0.0042139528096671874,1.7043208834141486,4.7954044880796705,911.1869591470975,1.0022716938762626
y_sim[26],0.1841891997349579,0.07269866322356781,2.6405587769641135,-5.05096661291701,-1.556137591411492,0.13154787919740593,1.9831878411468047,5.494026947158277,1319.2856169139366,0.9981088573403645
y_sim[27],0.8193012539101423,0.08142973875298266,2.747866714125631,-4.901432882347556,-0.9335027778888685,0.738354701488358,2.640673251327424,6.125105068877449,1138.7417504235787,1.0002239302256941
y_sim[28],0.19357906637086672,0.07951770165347324,2.5930867465100746,-5.024651684848032,-1.5052692396954255,0.13236592087068194,1.977741338306655,5.30778147654337,1063.423989240043,1.0042467893925877
y_sim[29],-0.8957477494229789,0.08827282121452375,2.7582749541738476,-6.278831442432017,-2.6667405605546906,-0.9248583140605551,0.8640871364955076,4.82639525028497,976.3849981768677,0.9985018737913024
y_sim[30],-1.1879049398284363,0.08459702269899633,2.7404516526708025,-6.448371148255275,-2.9453760541033027,-1.1786652578130974,0.5610709821424489,4.09791299056671,1049.383259272041,0.9987847543340942
y_sim[31],-3.549606798748235,0.09009648647703866,2.937044693621952,-9.35858797543479,-5.471468357752723,-3.6146029225619527,-1.7486735101804496,2.476441743811782,1062.687080399216,1.0004369176951962
y_sim[32],-2.7490000251474416,0.07759497679615751,2.7380678117966695,-7.861153066548182,-4.596757667521985,-2.81631342960864,-0.8155010464447295,2.4917128599930782,1245.1485994071895,0.9986399412382877
y_sim[33],-1.2936510566332118,0.08167003498133282,2.7127531189863445,-6.449937340691511,-3.167257879184937,-1.2371667405193634,0.4257947348395494,3.9979553931847054,1103.303662237903,0.998881903934979
y_sim[34],0.09770035858626071,0.07700862872265454,2.732505760073189,-5.584823539972223,-1.6221322260776356,0.08276805939567206,1.9670689063146796,5.334575103773354,1259.0512023159474,0.9992980367794455
y_sim[35],1.3617327798549597,0.08486529427447048,2.8151052526596883,-4.05131175937211,-0.6122773052065875,1.3830861151448741,3.32384760789209,7.051478064622719,1100.3453975581822,1.001466877316903
y_sim[36],1.637911209092613,0.0896517941691341,2.794720210392973,-4.028750903920606,-0.29782005933771893,1.7097410173472771,3.4308835498690744,6.8843188835434495,971.7592884278399,0.9991909400358717
