,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
level[78],-1.5967422749134212,0.04790971405937818,1.6774691197271403,-4.863035517558109,-2.706153797091223,-1.6036193077692056,-0.4677654986160655,1.5786856242702194,1225.9193792468618,1.0010201144542097
level[79],-1.119751567196458,0.04224051269394245,1.6784008931638694,-4.602054802131107,-2.1722046860797284,-1.066815513076353,0.004087063681837133,2.1894778490827145,1578.8215379296491,0.9996648396610898
level[80],-0.3092444261516293,0.044216883144109966,1.611999829242878,-3.63245070177551,-1.3220378763413336,-0.27919582664787906,0.7906049325126363,2.7429540431851365,1329.087982828979,0.9986813258785878
level[81],0.7550538151021449,0.03917068137331944,1.7170580919238885,-2.647995378408168,-0.4133317141032199,0.7939199572809215,1.894091390829016,4.165599744779708,1921.532457856949,0.9994687596961004
level[82],-0.09886769298834278,0.045906577277906604,1.7712448941965555,-3.5363082844238756,-1.276872776562004,-0.14831619399679513,1.0932630541143524,3.356747651145401,1488.7007096475465,0.9994171919208187
level[83],0.8823112195978363,0.048873352861632,1.9667054007639293,-3.032804850835041,-0.426894813005372,0.9427093797113307,2.2024341962577125,4.598477359004963,1619.3262380506767,1.000056695693637
y_sim[1],-0.27914514177721406,0.08613476457573363,3.2575006524273227,-6.435797072777518,-2.6283494987334555,-0.15635896002286864,1.9594603008252864,5.762791454476963,1430.2504090965153,0.9988180763353761
y_sim[2],-0.15073441655068057,0.0907856029378568,3.058802739020281,-5.854759351209424,-2.2450142106918776,-0.1396115354430826,1.7850095829854338,6.196852436790583,1135.1910969339679,0.9998134426289892
y_sim[3],0.7024644631775357,0.09362949919863599,3.1000993449471506,-5.550999090868329,-1.3677284416749975,0.6661810209186929,2.8896851781988273,6.943480916066493,1096.290931811699,0.9989571091426467
y_sim[4],1.7662916606712744,0.09527519227521611,3.1375311320568327,-4.401529011814724,-0.3687433537047634,1.9154482943408446,3.8626766166993334,8.018911108815423,1084.467196452543,0.9980391946384947
y_sim[5],1.1176065721094366,0.08929373732519282,3.1744793010058285,-4.841660896214943,-1.0439785833332087,1.1873120523135803,3.257079989736557,7.481004614034385,1263.8717260678309,1.004331847581656
y_sim[6],0.22411950558999008,0.08781357777668661,3.078594233862437,-5.615495352170779,-1.9060330653557973,0.10638474788922458,2.175787562375767,6.501939182707715,1229.0839837601634,0.9992303459819749
y_sim[7],-2.5550596303894135,0.08621173802944543,3.0041626831798576,-8.872397299088245,-4.506106061662801,-2.465884651776157,-0.49133406137317515,3.0408279832021714,1214.266722498028,1.0002306048231822
y_sim[8],-4.255765496813555,0.09162793540820528,3.0148265969990327,-10.385287279973758,-6.182734149810986,-4.321816754759222,-2.139646928432881,1.682863355364245,1082.6021219019003,0.9984095343997554
y_sim[9],-3.830002069166793,0.09385505727795425,3.0875562040849895,-9.85616217205988,-5.863023264505729,-3.94767228614376,-1.7711515723023008,2.2990937782801018,1082.2170848671055,1.0000335903735318
y_sim[10],-3.281197576790162,0.08933314813923426,3.0390712798392148,-9.408667558565895,-5.306381975181955,-3.4092241310684956,-1.2272102135702871,2.4691915120841346,1157.3280914222355,1.0005229123217816
y_sim[11],-1.5630776967886133,0.08430629679593976,3.050571638622784,-7.534372806752447,-3.5274787822650717,-1.5018749262813893,0.37365220663464827,4.359259000788379,1309.309835802173,0.9996704396210918
y_sim[12],-1.7949256987370632,0.09377774681843665,3.090646327829864,-8.126640437663509,-3.8474416271367433,-1.9298426215017463,0.27342415165563155,4.500809552380068,1086.1730749061762,1.006539812554688
y_sim[13],-2.91425270022154,0.09042667815673604,3.160021522291061,-8.997939316718217,-4.9122905079706,-2.854173215531328,-0.8495347098535944,3.2021602766857944,1221.2003682277195,0.9986659645673878
y_sim[14],-4.660892749329732,0.08877241632906642,3.186722099163054,-10.757739376255195,-6.873073286775227,-4.596608729520127,-2.594973353712896,1.4016349449656604,1288.6420585027267,0.9988013716959462
y_sim[15],-4.47827207051402,0.08948726930066352,3.085224082230045,-10.379538846094071,-6.501935249035686,-4.56810681079663,-2.3790956659503126,1.878206358274432,1188.6415674422576,0.9993360898596985
y_sim[16],-3.7181017245241446,0.09488952982077674,3.2094107222488892,-10.098132978927675,-5.872359943167323,-3.7505542093707627,-1.481501490217204,2.4727567492043385,1143.9683498421057,0.9986531290945126
y_sim[17],-2.4345547542313133,0.0930313342924904,3.189088343886525,-8.851530243731876,-4.597516020510589,-2.3749993769449778,-0.30930416165787433,3.8748340300588193,1175.0993898104375,1.0040597611973696
y_sim[18],-2.073026735945319,0.09448255169905292,3.1654109574413245,-8.389761928705099,-4.145071473516411,-2.0606572140409627,0.12818554397504583,4.122296946611463,1122.4240797376838,0.9981103901338059
y_sim[19],-3.3362937962233565,0.10341192362718614,3.1318584894493817,-9.196379990650371,-5.488877191031966,-3.4258780333604033,-1.2830944281078533,2.9651938733706498,917.197849096144,0.9980657461782315
y_sim[20],-1.99865772819965,0.08443102988238464,3.0743569684545307,-7.795847914534847,-4.016714349519738,-2.0077649381240272,0.03315688325193183,4.165223359017501,1325.8805868277502,0.998841828268106
y_sim[21],-1.31731673875876,0.0871986702180179,3.0213450652192466,-7.341566129995892,-3.285415942667046,-1.2995653951528103,0.7222174558173639,4.411274013551615,1200.551882438899,0.9982522427539363
y_sim[22],-2.5636301664462984,0.08950080779789368,3.0813212536373062,-8.751675498920097,-4.651676957178637,-2.4547064709450517,-0.48800572585968394,3.275892946482231,1185.277523318824,1.0005358017541983
y_sim[23],-2.2030640846535623,0.0892007546971496,3.0753574348774215,-7.920005267382786,-4.333332033434088,-2.347938561608581,-0.06290188641985345,4.068842280150491,1188.6503994274253,0.9982778123220452
y_sim[24],-4.031281910785121,0.0920111461874576,3.1862031455085145,-10.089853031802715,-6.234040052249711,-4.040035906707776,-1.9082132738924344,2.2768316953085965,1199.1293765171638,0.9998877178248475
y_sim[25],-5.083281161851422,0.09276789697436458,3.2585621187081535,-11.344465034691462,-7.309774951101264,-5.15429210643355,-2.764784260546655,1.3868622121546368,1233.8335811058773,0.9996139716695849
y_sim[26],-3.9524502394902763,0.0958808966214352,3.1616797442253968,-10.047384218261001,-6.159124144831718,-3.941398045242951,-1.7614473733388594,2.2104987253355786,1087.355562359402,0.9994309125010102
y_sim[27],-4.158432887068265,0.09533747327966229,3.058768860893024,-10.217290557738785,-6.191823682489847,-4.212519940247136,-2.011041086893473,2.071117835716363,1029.357054572111,1.0032292167926857
y_sim[28],-2.16541068378089,0.09541499366434528,3.1655826422825166,-8.543065839353265,-4.244430843891615,-2.1516895766697024,0.08736465234378205,3.436919579067056,1100.7129099927627,0.9982671014821336
y_sim[29],0.611976470385067,0.092400014991236,3.0598815570923867,-5.382152928353484,-1.4690723578396416,0.6031831336855084,2.6899318303644075,6.235155848900263,1096.642691445584,0.9995034636736593
y_sim[30],-0.026085759204657676,0.08665379263789147,2.99593179499176,-5.86658736224882,-1.959268644156356,-0.1505711322005813,2.043109670835617,5.824646742765567,1195.3324044294206,0.9984505509977947
y_sim[31],0.6506917222745123,0.09967599000965467,3.073160071791121,-5.295591460350877,-1.3290724270049752,0.688330245115038,2.653576468534985,6.537031401889768,950.5812597437376,0.9987621671924256
y_sim[32],-0.002858089163629728,0.09866392598170212,3.188349746211387,-6.267699486455285,-2.0896711877083516,-0.10546527276089568,2.2276280261307253,6.3699003100988705,1044.275587026244,0.9983937456201653
y_sim[33],0.6853003410871787,0.09340845718050966,3.0722820270987468,-5.538789911329379,-1.3188203767675257,0.7783136939322624,2.6243342699591286,6.656725507749078,1081.8069385239885,0.9987257911506993
y_sim[34],0.39317689689930035,0.08645316729558884,3.0201138265172864,-5.530863505932394,-1.6492345167685363,0.3387788306923881,2.462260488721849,6.144726797334898,1220.3511248553566,0.9985154198140183
y_sim[35],0.8510497888248517,0.09031849440025863,3.0885506149686,-4.963163322384264,-1.331932636580069,0.7807649553492586,2.999665185293334,6.738943677293695,1169.381091536909,0.9992777814478284
y_sim[36],-0.12142508608932011,0.08803832380356057,3.0314145882432593,-5.860534975307965,-2.110661975003554,-0.19554593575112172,1.8659546870395882,6.089957352315478,1185.624437006629,0.9994528129425899
y_sim[37],0.27108806093225146,0.09571840476464148,3.058798358405286,-6.034672845905131,-1.7401408457749308,0.3592448047981599,2.3125974942309333,6.0193258730369426,1021.1999684423662,0.9991031783190722
y_sim[38],0.3990627465044853,0.09180517656557732,3.100520425729649,-5.799351725484412,-1.7001034701105895,0.5270424734864699,2.4456933139897785,6.24349278565703,1140.6039023406572,1.0027078513053143
y_sim[39],-1.2146060720035627,0.08761385235297463,3.1439074803009857,-7.480931498775339,-3.362243876251645,-1.2280009527609894,0.875340452549801,4.981084141610322,1287.6385222063275,1.0008575332544407
y_sim[40],0.6278063800176026,0.09560186930659026,3.0315298106383435,-5.444952616086242,-1.3761637418533228,0.5836946508021978,2.596031824119968,6.765212710197677,1005.5204746037609,1.0009838805833782
y_sim[41],0.717300327903936,0.09130237185921579,3.1413764941322384,-5.219148586627433,-1.4104588706459888,0.6928843035620962,2.7723674806344567,7.031906880050146,1183.7932515007722,0.9983082305792557
y_sim[42],2.374824045882488,0.10236067591157338,3.1320934605210042,-3.8064248651117194,0.4656313300373967,2.409121930649748,4.4021808393272615,8.314172202514978,936.2743713270511,0.9987548494114623
y_sim[43],3.252071537725672,0.08542276312776141,3.178863489749067,-2.794755542840503,1.0350133922464502,3.291181362641784,5.363110351905735,9.53809666967451,1384.8302010496877,0.9995080248753279
y_sim[44],3.3920476417254566,0.09246404642120423,3.056881318577261,-2.7037820156940615,1.4063207177680637,3.293802640891442,5.4205897809531525,9.514313538996447,1092.9778616996373,0.9985841809820936
y_sim[45],2.9383522222081893,0.08927525396581537,3.1225003132538904,-3.1799287434178964,0.8065523122293918,2.929903685416832,4.983102534702496,9.223025264988438,1223.327651932092,0.9994948067320064
y_sim[46],1.7091598970777104,0.0957601131292355,2.991271833754699,-4.505382945501422,-0.27439756224611245,1.775001079833014,3.762393851777611,7.330634321136652,975.7587676237574,0.9982317334038874
y_sim[47],0.45038431649083116,0.09559534489369825,3.05702868778246,-5.563162890714667,-1.5565267423007965,0.3730934356828536,2.4758882633229753,6.781576646231149,1022.6465079345494,0.9996753980809089
y_sim[48],-0.16433562529512025,0.08880655967883758,3.05167677613794,-6.420658391057086,-2.248537727617088,-0.17179021330343153,1.8772624942924572,5.93627048394478,1180.8288986751002,0.9991565853999029
y_sim[49],1.136126772397081,0.08996136542742855,3.202322860649511,-5.16354791687566,-0.9635503706648697,1.194729616572955,3.26528602002237,7.17002513749654,1267.1211920879716,1.0023831448172564
y_sim[50],0.2521631464696477,0.08971792342914725,3.1188947800602684,-5.853078040280291,-1.7923569017751375,0.29106637961959714,2.2701705778778036,6.327975616556126,1208.4898883942653,0.9993796734189804
y_sim[51],-1.4008930481549686,0.09362869786093235,3.0771579305211714,-7.551994356893481,-3.5486658512629914,-1.3576718814694226,0.6188803300978838,4.550530012311391,1080.1438710092116,1.0000723290069755
y_sim[52],-1.1831313327744055,0.0892460227521204,3.1697158495797493,-7.095090348192624,-3.349339223432058,-1.22483059981471,1.0317182981971442,4.920128388540455,1261.429319608392,0.999545788917598
y_sim[53],-0.31892530842855044,0.09862669034145949,3.066228462955202,-6.495507879407103,-2.421897532587886,-0.3768725722937153,1.7159730019242587,5.540606741114277,966.5406020178864,1.0019142098609823
y_sim[54],1.0217060132917948,0.08650249512425548,3.1500936862999587,-5.168375005808425,-1.0820434904329292,0.9852751456057209,3.073815541028341,7.280744498768943,1326.140905058537,1.0002989734103727
y_sim[55],-0.07352149674002868,0.09116272242617686,3.073913401738625,-5.880672387275183,-2.1704590389872647,-0.18797567209052962,1.9008131775845931,6.031657839924385,1136.9691591448748,0.9991686903232514
y_sim[56],-1.5115083299680714,0.08704683541007752,3.1183019364190105,-7.865621118840135,-3.5496174273750882,-1.5126255296600672,0.6551986716045772,4.341581586257629,1283.3063844914966,0.99901560376483
y_sim[57],-3.107999200667108,0.08993533383625354,3.12700192978977,-9.282228429156357,-5.248057655702029,-3.0867092828332066,-0.9492582552703666,2.8787022906433446,1208.9145270657978,0.998698226912218
y_sim[58],-3.4086717421954322,0.09594650843187895,2.996348112698002,-9.038694017289288,-5.435223847519172,-3.4452569438358442,-1.45000554446389,2.448879657551133,975.2729651564783,0.9997921551429542
y_sim[59],-3.6385610844797784,0.09824704561670691,3.058626506866629,-9.633534454938959,-5.657444078435583,-3.626962685422004,-1.6000561046941064,2.66883681086212,969.2010961788031,0.9987454951902447
